,ticker,Data da Informação sobre detalhamento do número de cotistas¹,Número de cotistas,Pessoa física,Pessoa jurídica não financeira,Banco comercial,Corretora ou distribuidora,Outras pessoas jurídicas financeiras,Investidores não residentes,Entidade aberta de previdência complementar,Entidade fechada de previdência complementar,Regime próprio de previdência dos servidores públicos,Sociedade seguradora ou resseguradora,Sociedade de capitalização e de arrendamento mercantil,Fundos de investimento imobiliário,Outros fundos de investimento,Cotistas de distribuidores do fundo (distribuição por conta e ordem),Outros tipos de cotistas não relacionados,Ativo – R$,Patrimônio Líquido – R$,Número de Cotas Emitidas,Valor Patrimonial das Cotas – R$,Despesas com a taxa de administração em relação ao patrimônio líquido do mês (%),Despesas com o agente custodiante em relação ao patrimônio líquido do mês (%),Rentabilidade Efetiva Mensal (%),Rentabilidade Patrimonial do Mês de Referência² (%),Dividend Yield do Mês de Referência³ (%),Amortizações de cotas do Mês de Referência⁴ (%),Informações do Ativo,"Total mantido para as Necessidades de Liquidez (art. 46, § único, ICVM 472/08)",Disponibilidades,Títulos Públicos,Títulos Privados,Fundos de Renda Fixa,Total investido,Direitos reais sobre bens imóveis,Terrenos,Imóveis para Renda Acabados,Imóveis para Renda em Construção,Imóveis para Venda Acabados,Imóveis para Venda em Construção,Outros direitos reais,Ações,Debêntures,"Bônus de Subscrição, seus cupons, direitos, recibos de subscrição e certificados de desdobramentos",Certificados de Depósitos de Valores Mobiliários,Fundo de Ações (FIA),Fundo de Investimento em Participações (FIP),Fundo de Investimento Imobiliário (FII),Fundo de Investimento em Direitos Creditórios (FIDC),Outras cotas de Fundos de Investimento,Notas Promissórias,Notas Comerciais,Ações de Sociedades cujo único propósito se enquadra entre as atividades permitidas aos FII,Cotas de Sociedades que se enquadre entre as atividades permitidas aos FII,Certificados de Potencial Adicional de Construção (CEPAC),"Certificado de Recebíveis Imobiliários ""CRI"" (se FIAGRO, Certificado de Recebíveis do Agronegócio ""CRA"")",Letras Hipotecárias,"Letras de Crédito Imobiliário ""LCI"" (se FIAGRO, Letras de Crédito do Agronegócio ""LCA"")",Letra Imobiliária Garantida (LIG),Outros Valores Mobiliários,Valores a Receber,Contas a Receber por Aluguéis,Contas a Receber por Venda de Imóveis,Outros Valores a Receber,Informações do Passivo,Rendimentos a distribuir,Taxa de administração a pagar,Taxa de performance a pagar,Obrigações por aquisição de imóveis,Adiantamento por venda de imóveis,Adiantamento de valores de aluguéis,Obrigações por securitização de recebíveis,Instrumentos financeiros derivativos,Provisões para contingências,Outros valores a pagar,"Provisões por garantias prestadas (fiança, aval, aceite ou outra coobrigação)",Total dos Passivos,Valor total dos imóveis objeto de ônus reais,Valor total das garantias prestadas com operacões da classe,"Valor total das garantias prestadas com operações de cotistas (art. 32, § 3º, Anexo normativo III)",Cédulas de Debêntures,Total do passivo,Certificado de Recebíveis Imobiliários (CRI),Letras de Crédito Imobiliário (LCI),Data,Ano_Quarter
707,RZAG,31/08/2023,71.704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.704,"721.118.617,93","648.179.649,52","68.040.425,0000","9,526390","0,0000%","0,0000%","1,6989%","0,2778%",1.4211,"0,0000%",Valor (R$),"20.406.787,27","5.000,01","0,00","0,00","20.401.787,26","700.685.864,65","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,"0,00","0,00","0,00","700.685.864,65","0,00","0,00","0,00","0,00","25.966,01","0,00","0,00","25.966,01",Valor (R$),"9.185.457,37","682.798,17","0,00","0,00","0,00","0,00","0,00","0,00","0,00","63.070.712,87",0,0,0,0,0,"0,00","72.938.968,41",0,0,2023-08-31 00:00:00,2023.0-3.0
708,RZAG,31/07/2023,64.507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.507,"718.170.585,36","646.046.820,90","68.040.425,0000","9,495044","0,0000%","0,0000%","1,3689%","-0,0522%",1.4211,"0,0000%",Valor (R$),"21.286.391,02","2.000,00","0,00","0,00","21.284.391,02","696.851.477,09","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,"0,00","0,00","0,00","696.851.477,09","0,00","0,00","0,00","0,00","32.717,25","0,00","0,00","32.717,25",Valor (R$),"9.185.457,37","623.189,02","0,00","0,00","0,00","0,00","0,00","0,00","0,00","62.315.118,07",0,0,0,0,0,"0,00","72.123.764,46",0,0,2023-07-31 00:00:00,2023.0-3.0
709,RZAG,30/06/2023,56.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.839,"656.228.828,99","646.233.537,45","68.040.425,0000","9,497788","0,0000%","0,0000%","1,2925%","-0,0233%",1.3158,"0,0000%",Valor (R$),"22.296.317,45","5.000,00","0,00","0,00","22.291.317,45","633.892.741,01","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,"0,00","0,00","0,00","633.892.741,01","0,00","0,00","0,00","0,00","39.770,53","0,00","0,00","39.770,53",Valor (R$),"8.505.053,13","623.351,91","856.045,60","0,00","0,00","0,00","0,00","0,00","0,00","10.840,90",0,0,0,0,0,"0,00","9.995.291,54",0,0,2023-06-30 00:00:00,2023.0-2.0
710,RZAG,31/05/2023,52.604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.604,"655.505.380,71","646.337.239,74","68.040.425,0000","9,499312","0,0000%","0,0000%","1,0957%","-0,2173%",1.313,"0,0000%",Valor (R$),"20.866.246,89","4.000,01","0,00","0,00","20.862.246,88","634.593.287,72","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,"0,00","0,00","0,00","634.593.287,72","0,00","0,00","0,00","0,00","45.846,10","0,00","0,00","45.846,10",Valor (R$),"8.505.053,13","651.753,03","0,00","0,00","0,00","0,00","0,00","0,00","0,00","11.334,81",0,0,0,0,0,"0,00","9.168.140,97",0,0,2023-05-31 00:00:00,2023.0-2.0
711,RZAG,28/04/2023,48.578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.578,"657.206.092,36","647.813.930,73","68.040.425,0000","9,521015","0,0000%","0,0000%","0,7413%","-0,6157%",1.357,"0,0000%",Valor (R$),"43.433.789,45","5.000,00","0,00","0,00","43.428.789,45","613.771.513,61","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,"0,00","0,00","0,00","613.771.513,61","0,00","0,00","0,00","0,00","789,30","0,00","0,00","789,30",Valor (R$),"8.845.255,25","537.557,56","0,00","0,00","0,00","0,00","0,00","0,00","0,00","9.348,82",0,0,0,0,0,"0,00","9.392.161,63",0,0,2023-04-28 00:00:00,2023.0-2.0
712,RZAG,31/03/2023,44.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.69,"659.829.709,36","651.647.786,34","68.040.425,0000","9,577362","0,0000%","0,0000%","1,7580%","0,6025%",1.1555,"0,0000%",Valor (R$),"42.685.171,50","7.211.616,86","0,00","0,00","35.473.554,64","617.144.271,46","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,"0,00","0,00","0,00","617.144.271,46","0,00","0,00","0,00","0,00","266,40","0,00","0,00","266,40",Valor (R$),"7.484.446,75","685.553,59","0,00","0,00","0,00","0,00","0,00","0,00","0,00","11.922,68",0,0,0,0,0,"0,00","8.181.923,02",0,0,2023-03-31 00:00:00,2023.0-1.0
713,RZAG,28/02/2023,40.193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.193,"656.438.132,30","647.584.255,41","68.040.425,0000","9,517640","0,0000%","0,0000%","-0,6223%","-1,8800%",1.2577,"0,0000%",Valor (R$),"83.846.262,23","8.435.843,26","0,00","0,00","75.410.418,97","572.590.922,87","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,"0,00","0,00","0,00","572.590.922,87","0,00","0,00","0,00","0,00","947,20","0,00","0,00","947,20",Valor (R$),"8.300.931,85","543.492,97","0,00","0,00","0,00","0,00","0,00","0,00","0,00","9.452,07",0,0,0,0,0,"0,00","8.853.876,89",0,0,2023-02-28 00:00:00,2023.0-1.0
714,RZAG,31/01/2023,36.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.447,"668.715.561,82","659.870.781,44","68.040.425,0000","9,698217","0,0000%","0,0000%","0,9066%","-0,3267%",1.2333,"0,0000%",Valor (R$),"186.197.623,77","9.979,85","0,00","0,00","186.187.643,92","482.517.688,29","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,"0,00","0,00","0,00","482.517.688,29","0,00","0,00","0,00","0,00","249,76","0,00","0,00","249,76",Valor (R$),"8.164.851,00","668.306,66","0,00","0,00","0,00","0,00","0,00","0,00","0,00","11.622,72",0,0,0,0,0,"0,00","8.844.780,38",0,0,2023-01-31 00:00:00,2023.0-1.0
715,RZAG,30/12/2022,32.745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.745,"671.796.544,69","662.243.738,74","68.040.425,0000","9,733092","0,0000%","0,0000%","1,7675%","0,5485%",1.219,"0,0000%",Valor (R$),"189.239.343,85","5.000,00","0,00","0,00","189.234.343,85","482.556.451,49","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,"0,00","0,00","0,00","482.556.451,49","0,00","0,00","0,00","0,00","749,35","0,00","0,00","749,35",Valor (R$),"8.028.770,15","666.798,32","845.641,00","0,00","0,00","0,00","0,00","0,00","0,00","11.596,48",0,0,0,0,0,"0,00","9.552.805,95",0,0,2022-12-30 00:00:00,2022.0-4.0
716,RZAG,30/12/2022,32.745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.745,"671.796.544,69","663.089.379,74","68.040.425,0000","9,745521","0,0000%","0,0000%","1,8959%","0,6769%",1.219,"0,0000%",Valor (R$),"189.239.343,85","5.000,00","0,00","0,00","189.234.343,85","482.556.451,49","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,"0,00","0,00","0,00","482.556.451,49","0,00","0,00","0,00","0,00","749,35","0,00","0,00","749,35",Valor (R$),"8.028.770,15","666.798,32","0,00","0,00","0,00","0,00","0,00","0,00","0,00","11.596,48",0,0,0,0,0,"0,00","8.707.164,95",0,0,2022-12-30 00:00:00,2022.0-4.0
717,RZAG,30/11/2022,30.965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.965,"667.005.671,41","658.912.354,01","68.040.425,0000","9,684130","0,0908%","0,0000%","2,4490%","1,2984%",1.1506,"0,0000%",Valor (R$),"287.240.413,35","14.000,00","0,00","0,00","287.226.413,35","379.760.982,72","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,"0,00","0,00","0,00",0,"0,00",0,"0,00","0,00","4.275,34","0,00","0,00","4.275,34",Valor (R$),"7.484.446,75","598.462,60","0,00","0,00","0,00","0,00","0,00","0,00","0,00","10.408,05",0,0,0,0,0,"0,00","8.093.317,40","379.760.982,72","0,00",2022-11-30 00:00:00,2022.0-4.0
718,RZAG,31/10/2022,32.984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.984,"655.714.544,37","650.317.000,88","68.040.425,0000","9,557803","0,0658%","0,0000%","1,0569%","0,2917%",0.7652,"0,0000%",Valor (R$),"309.125.257,34","6.409,26","0,00","0,00","309.118.848,08","346.580.940,44","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,"0,00","0,00","0,00",0,"0,00",0,"0,00","0,00","8.346,59","0,00","0,00","8.346,59",Valor (R$),"4.961.907,17","428.189,54","0,00","0,00","0,00","0,00","0,00","0,00","0,00","7.446,78",0,0,0,0,0,"0,00","5.397.543,49","346.580.940,44","0,00",2022-10-31 00:00:00,2022.0-4.0
719,RZAG,30/09/2022,37.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.715,"293.634.477,63","289.102.503,28","30.344.090,0000","9,527473","0,0965%","0,0000%","1,4425%","-0,0265%",1.469,"0,0000%",Valor (R$),"7.169.550,76","4.213.555,61","0,00","0,00","2.955.995,15","286.453.301,75","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,"0,00","0,00","0,00",0,"0,00",0,"0,00","0,00","11.625,12","0,00","0,00","11.625,12",Valor (R$),"4.248.172,60","278.950,45","0,00","0,00","0,00","0,00","0,00","0,00","0,00","4.851,30",0,0,0,0,0,"0,00","4.531.974,35","286.453.301,75","0,00",2022-09-30 00:00:00,2022.0-3.0
720,RZAG,31/08/2022,16.851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.851,"293.823.217,05","289.264.320,71","30.344.090,0000","9,532806","0,1056%","0,0000%","1,4984%","0,0294%",1.469,"0,0000%",Valor (R$),"7.529.879,45","4.839.549,84","0,00","0,00","2.690.329,61","286.277.478,88","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,"0,00","0,00","0,00",0,"0,00",0,"0,00","0,00","15.858,72","0,00","0,00","15.858,72",Valor (R$),"4.248.172,60","305.412,20","0,00","0,00","0,00","0,00","0,00","0,00","0,00","5.311,54",0,0,0,0,0,"0,00","4.558.896,34","286.277.478,88","0,00",2022-08-31 00:00:00,2022.0-3.0
721,RZAG,29/07/2022,15.401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.401,"293.488.362,51","289.108.319,33","30.344.090,0000","9,527665","0,0964%","0,0000%","1,3921%","-0,0245%",1.4166,"0,0000%",Valor (R$),"7.216.312,02","2.113,09","0,00","0,00","7.214.198,93","286.252.428,91","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,"0,00","0,00","0,00",0,"0,00",0,"0,00","0,00","19.621,58","0,00","0,00","19.621,58",Valor (R$),"4.096.452,15","278.733,60","0,00","0,00","0,00","0,00","0,00","0,00","0,00","4.857,43",0,0,0,0,0,"0,00","4.380.043,18","286.252.428,91","0,00",2022-07-29 00:00:00,2022.0-3.0
722,RZAG,30/06/2022,14.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.535,"293.940.204,77","289.073.619,88","30.344.090,0000","9,526521","0,0966%","0,0000%","1,1154%","-0,2459%",1.3613,"0,0000%",Valor (R$),"7.493.472,30","10.710,30","0,00","0,00","7.482.762,00","286.423.223,58","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,"0,00","0,00","0,00",0,"0,00",0,"0,00","0,00","23.508,89","0,00","0,00","23.508,89",Valor (R$),"3.944.731,70","279.302,12","637.693,64","0,00","0,00","0,00","0,00","0,00","0,00","4.857,43",0,0,0,0,0,"0,00","4.866.584,89","286.423.223,58","0,00",2022-06-30 00:00:00,2022.0-2.0
723,RZAG,30/06/2022,14.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.535,"293.940.204,77","289.711.313,52","30.344.090,0000","9,547537","0,0964%","0,0000%","1,3355%","-0,0258%",1.3613,"0,0000%",Valor (R$),"7.493.472,30","10.710,30","0,00","0,00","7.482.762,00","286.423.223,58","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,"0,00","0,00","0,00",0,"0,00",0,"0,00","0,00","23.508,89","0,00","0,00","23.508,89",Valor (R$),"3.944.731,70","279.302,12","0,00","0,00","0,00","0,00","0,00","0,00","0,00","4.857,43",0,0,0,0,0,"0,00","4.228.891,25","286.423.223,58","0,00",2022-06-30 00:00:00,2022.0-2.0
724,RZAG,31/05/2022,13.262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.262,"293.812.357,76","289.691.582,98","30.344.090,0000","9,546886","0,1009%","0,0000%","1,3930%","0,0722%",1.3208,"0,0000%",Valor (R$),"7.557.508,80","2.335,01","0,00","0,00","7.555.173,79","286.227.280,51","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,"0,00","0,00","0,00",0,"0,00",0,"0,00","0,00","27.568,45","0,00","0,00","27.568,45",Valor (R$),"3.823.355,34","292.335,35","0,00","0,00","0,00","0,00","0,00","0,00","0,00","5.084,09",0,0,0,0,0,"0,00","4.120.774,78","286.227.280,51","0,00",2022-05-31 00:00:00,2022.0-2.0
725,RZAG,29/04/2022,11.908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.908,"293.338.263,20","289.440.171,07","30.344.090,0000","9,538601","0,0872%","0,0000%","1,1371%","-0,1194%",1.2565,"0,0000%",Valor (R$),"7.316.566,69","4.127,82","0,00","0,00","7.312.438,87","286.021.145,37","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,"0,00","0,00","0,00",0,"0,00",0,"0,00","0,00","551,14","0,00","0,00","551,14",Valor (R$),"3.641.290,80","252.411,57","0,00","0,00","0,00","0,00","0,00","0,00","0,00","4.389,76",0,0,0,0,0,"0,00","3.898.092,13","286.021.145,37","0,00",2022-04-29 00:00:00,2022.0-2.0
726,RZAG,31/03/2022,10.947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.947,"293.301.244,52","289.666.210,78","30.344.090,0000","9,546050","0,1008%","0,0000%","1,2164%","0,0634%",1.153,"0,0000%",Valor (R$),"6.968.813,75","5.276,29","0,00","0,00","6.963.537,46","286.332.232,02","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,"0,00","0,00","0,00",0,"0,00",0,"0,00","0,00","198,75","0,00","0,00","198,75",Valor (R$),"3.337.849,90","292.103,77","0,00","0,00","0,00","0,00","0,00","0,00","0,00","5.080,07",0,0,0,0,0,"0,00","3.635.033,74","286.332.232,02","0,00",2022-03-31 00:00:00,2022.0-1.0
727,RZAG,25/02/2022,10.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.312,"292.967.460,55","289.373.158,29","30.344.090,0000","9,536393","0,0871%","0,0000%","1,1152%","-0,0378%",1.153,"0,0000%",Valor (R$),"7.276.819,31","3.813.463,21","0,00","0,00","3.463.356,10","285.690.005,33","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,"0,00","0,00","0,00",0,"0,00",0,"0,00","0,00","635,91","0,00","0,00","635,91",Valor (R$),"3.337.849,90","252.068,56","0,00","0,00","0,00","0,00","0,00","0,00","0,00","4.383,80",0,0,0,0,0,"0,00","3.594.302,26","285.690.005,33","0,00",2022-02-25 00:00:00,2022.0-1.0
728,RZAG,31/01/2022,9.363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.363,"293.127.403,86","289.505.899,60","30.344.090,0000","9,540767","0,0963%","0,0000%","1,1610%","0,0080%",1.153,"0,0000%",Valor (R$),"7.079.142,84","4.078,17","0,00","0,00","7.075.064,67","286.048.088,77","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,"0,00","0,00","0,00",0,"0,00",0,"0,00","0,00","172,25","0,00","0,00","172,25",Valor (R$),"3.337.849,90","278.805,57","0,00","0,00","0,00","0,00","0,00","0,00","0,00","4.848,79",0,0,0,0,0,"0,00","3.621.504,26","286.048.088,77","0,00",2022-01-31 00:00:00,2022.0-1.0
729,RZAG,31/12/2021,8.621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.621,"292.373.942,62","289.545.531,50","30.344.090,0000","9,542073","0,1052%","0,0000%","1,1037%","0,2319%",0.8718,"0,0000%",Valor (R$),"6.065.664,12","976,66","0,00","0,00","6.064.687,46","286.307.744,58","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,"0,00","0,00","0,00",0,"0,00",0,"0,00","0,00","533,92","0,00","0,00","533,92",Valor (R$),"2.518.559,47","304.555,05","0,00","0,00","0,00","0,00","0,00","0,00","0,00","5.296,60",0,0,0,0,0,"0,00","2.828.411,12","286.307.744,58","0,00",2021-12-31 00:00:00,2021.0-4.0
730,RZEO,30/09/2024,152.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,"718.049.554,99","717.599.802,79","3.152.924,0000","227,598192","0,0554%","0,0021%","-0,0968%","-0,0968%",0.0,0,Valor (R$),"2.396.365,18","8.448,71","0,00","0,00","2.387.916,47","444.133.494,37","438.643.595,96","0,00","438.643.595,96","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","2.828.957,21","0,00","2.660.941,20","0,00","0,00","0,00","0,00","271.519.695,44","0,00","271.500.000,00","19.695,44",Valor (R$),"0,00","397.591,32","0,00","0,00","0,00","0,00","0,00","0,00","0,00","52.160,88","0,00","449.752,20","0,00","0,00","0,00",0,0,0,0,2024-09-30 00:00:00,2024.0-3.0
731,RZEO,30/08/2024,150.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,"718.764.810,57","718.295.403,29","3.152.924,0000","227,818813","0,0580%","0,0022%","-0,0619%","-0,0619%",0.0,0,Valor (R$),"499.147,18","3.130,60","0,00","0,00","496.016,58","445.109.994,69","438.643.595,96","0,00","438.643.595,96","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","2.828.957,21","0,00","3.637.441,52","0,00","0,00","0,00","0,00","273.155.668,70","0,00","273.129.000,00","26.668,70",Valor (R$),"0,00","416.524,24","0,00","0,00","0,00","0,00","0,00","0,00","0,00","52.883,04","0,00","469.407,28","0,00","0,00","0,00",0,0,0,0,2024-08-30 00:00:00,2024.0-3.0
732,RZEO,31/07/2024,149.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,"719.195.387,44","718.743.802,08","3.152.924,0000","227,961030","0,0553%","0,0023%","-5,0557%","-5,0557%",0.0,"0,0000%",Valor (R$),"951.257,45","3.896,02","0,00","0,00","947.361,43","445.082.138,26","438.643.595,96","0,00","0,00","0,00","438.643.595,96","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,"0,00","2.828.957,21","0,00","3.609.585,09","0,00","0,00","0,00","0,00","273.161.991,73","0,00","273.129.000,00","32.991,73",Valor (R$),"0,00","397.603,40","0,00","0,00","0,00","0,00","0,00","0,00","0,00","53.981,96",0,0,0,0,0,"0,00","451.585,36",0,0,2024-07-31 00:00:00,2024.0-3.0
733,RZEO,28/06/2024,153.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,"757.526.065,98","757.033.488,38","3.152.924,0000","240,105213","0,0475%","0,0021%","-8,2061%","-8,2061%",0.0,"0,0000%",Valor (R$),"42.886.467,06","5.904,44","0,00","0,00","42.880.562,62","441.469.957,21","438.641.000,00","0,00","0,00","0,00","438.641.000,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,"0,00","2.828.957,21","0,00","0,00","0,00","0,00","0,00","0,00","273.169.641,71","0,00","273.129.000,00","40.641,71",Valor (R$),"0,00","359.728,10","0,00","0,00","0,00","0,00","0,00","0,00","0,00","132.849,50",0,0,0,0,0,"0,00","492.577,60",0,0,2024-06-28 00:00:00,2024.0-2.0
734,RZEO,28/06/2024,153.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,"765.484.215,88","764.991.638,28","3.152.924,0000","242,629267","0,0470%","0,0021%","-7,2411%","-7,2411%",0.0,"0,0000%",Valor (R$),"42.886.467,06","5.904,44","0,00","0,00","42.880.562,62","449.428.107,11","436.287.619,05","0,00","0,00","0,00","436.287.619,05","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,"0,00","13.140.488,06","0,00","0,00","0,00","0,00","0,00","0,00","273.169.641,71","0,00","273.129.000,00","40.641,71",Valor (R$),"0,00","359.728,10","0,00","0,00","0,00","0,00","0,00","0,00","0,00","132.849,50",0,0,0,0,0,"0,00","492.577,60",0,0,2024-06-28 00:00:00,2024.0-2.0
735,RZEO,31/05/2024,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,"793.481.759,17","792.997.037,74","3.152.924,0000","251,511625","0,0454%","0,0002%","-3,8453%","-3,8453%",0.0,"0,0000%",Valor (R$),"29.089.356,05","738,89","0,00","0,00","29.088.617,16","453.291.530,17","429.848.754,86","0,00","0,00","0,00","429.848.754,86","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,"0,00","23.442.775,31","0,00","0,00","0,00","0,00","0,00","0,00","311.100.872,95","0,00","302.000.000,00","9.100.872,95",Valor (R$),"0,00","359.722,06","0,00","0,00","0,00","0,00","0,00","0,00","0,00","124.999,37",0,0,0,0,0,"0,00","484.721,43",0,0,2024-05-31 00:00:00,2024.0-2.0
